,Ch1Anem,Ch2Anem,Ch3Anem,Ch4Anem,Ch5Anem,Ch6Anem,Ch7Vane,Ch8Vane,Ch9Vane,Timestamp
11967,4.8291,4.8069,4.829,4.7924,4.8168,4.7428,290.3034,289.4465,285.5794,2016-12-06 16:10:00
11968,5.3153,5.2759,5.3041,5.2923,5.2337,5.1761,281.1583,280.7676,277.4901,2016-12-06 16:20:00
11969,5.3296,5.2827,5.2801,5.2699,5.2461,5.2102,281.7397,283.2455,281.6229,2016-12-06 16:30:00
11970,4.7017,4.6493,4.6556,4.6358,4.6257,4.5518,272.5706,273.7258,271.5663,2016-12-06 16:40:00
11971,5.5307,5.4626,5.5082,5.5098,5.4798,5.4329,280.081,281.1726,279.6121,2016-12-06 16:50:00
11972,5.7105,5.6488,5.6473,5.676,5.7182,5.6472,275.6165,276.7018,275.2934,2016-12-06 17:00:00
11973,6.6895,6.623,6.683,6.6623,6.6623,6.6217,277.1121,277.4155,275.2162,2016-12-06 17:10:00
11974,7.6369,7.5789,7.5708,7.5169,7.4805,7.3891,272.001,273.0246,270.6976,2016-12-06 17:20:00
11975,9.0201,8.9354,9.0531,8.948,8.802,8.6745,274.73,274.4229,271.6239,2016-12-06 17:30:00
11976,9.2566,9.1687,8.9084,8.9728,8.7373,8.5982,276.629,276.108,273.4392,2016-12-06 17:40:00
11977,9.7881,9.6913,9.4139,9.6524,9.3446,9.2197,278.4383,277.8067,274.9918,2016-12-06 17:50:00
11978,9.992,9.8866,9.8424,9.8563,9.3997,9.4116,280.0936,279.9184,276.4808,2016-12-06 18:00:00
11979,9.9201,9.8259,9.4334,9.6733,9.2667,9.1107,278.7858,277.7359,274.2637,2016-12-06 18:10:00
11980,9.9736,9.8639,9.7205,9.7303,9.295,9.2915,281.9718,280.838,276.9075,2016-12-06 18:20:00
11981,9.7494,9.6589,9.8155,9.7449,9.6784,9.5541,289.2382,287.9947,283.9094,2016-12-06 18:30:00
11982,9.7151,9.635,9.9636,9.8984,9.892,9.7601,292.5271,290.7805,286.7445,2016-12-06 18:40:00
11983,9.0677,8.9926,9.4669,9.3979,9.4008,9.2622,292.6039,291.8141,287.2139,2016-12-06 18:50:00
11984,8.7168,8.6623,9.1816,9.1174,9.205,9.0836,292.6479,292.0701,287.8514,2016-12-06 19:00:00
